#{"t_start": 1657662919.6905906, "env_id": null}
r,l,t
2,1092,5469.578056
4,580,5470.005679
3,832,5472.010902
5,476,5472.338287
5,436,5472.629215
5,544,5472.968474
4,653,5474.853811
2,716,5475.396767
3,829,5477.376151
2,777,5477.896363
2,1075,5478.576841
1,935,5480.678195
5,688,5481.105215
4,533,5481.445459
4,739,5483.451757
5,678,5484.066056
5,697,5484.431555
5,517,5484.699879
4,667,5485.049579
5,679,5485.404797
1,1096,5485.991854
5,749,5486.393988
4,624,5486.728085
5,698,5487.116907
4,528,5487.405596
3,613,5487.734942
4,546,5488.018937
3,878,5488.480125
5,770,5488.880842
4,922,5489.369149
2,864,5489.826659
2,713,5490.212699
5,562,5490.519665
5,598,5490.862775
4,726,5491.262637
5,761,5491.697199
4,651,5492.038413
4,545,5492.32515
4,591,5492.630328
4,758,5493.026853
5,739,5493.413511
2,776,5493.829664
4,687,5494.20287
5,692,5494.567876
2,1001,5495.09287
-3,1023,5495.631912
5,477,5495.876912
5,493,5496.127914
2,928,5496.600913
5,679,5496.948927
5,774,5497.352885
5,431,5497.578885
5,616,5497.897885
5,621,5498.223884
3,850,5498.670884
4,646,5499.016885
5,494,5499.284885
5,478,5499.540884
5,660,5499.879886
2,1029,5500.41716
3,883,5500.87216
2,716,5501.239178
4,733,5501.615144
4,557,5501.901133
4,672,5502.270133
2,728,5502.649194
5,709,5503.021161
5,828,5503.459117
3,728,5503.838103
1,1200,5504.456111
2,893,5504.920118
5,475,5505.168119
5,557,5505.461112
5,373,5505.655104
4,657,5506.005112
5,785,5506.42011
5,552,5506.715113
5,560,5507.015105
3,854,5507.474083
4,668,5507.825111
4,681,5508.177111
2,929,5508.663162
4,639,5508.997193
3,738,5509.386159
4,724,5509.766184
5,769,5510.175184
3,1185,5510.80719
2,1089,5511.384193
3,866,5511.834416
3,777,5512.232411
4,641,5512.562403
4,567,5512.860412
4,573,5513.164464
5,586,5513.476528
4,556,5513.766504
3,641,5514.101476
5,604,5514.419477
5,676,5514.771476
5,411,5514.988476
4,599,5515.307476
5,394,5515.521478
4,638,5515.850476
5,477,5516.098518
2,1139,5516.688512
5,471,5516.933513
4,612,5517.254505
5,633,5517.584504
5,448,5517.821504
3,689,5518.181476
5,832,5518.606476
4,674,5518.957476
3,690,5519.315479
5,568,5519.607476
4,1122,5520.187504
4,725,5520.563409
4,632,5521.087908
5,496,5523.737405
3,803,5524.342711
4,819,5524.894928
-4,626,5526.781254
5,518,5527.117343
5,844,5527.731955
4,584,5529.613784
4,672,5530.037432
5,753,5530.532945
3,720,5532.550413
5,759,5533.022878
3,875,5533.582936
4,800,5535.68012
4,1126,5536.377581
1,1080,5538.596453
3,683,5539.036816
5,503,5539.362544
3,744,5541.286752
-2,906,5541.929551
5,591,5543.742685
3,855,5544.340771
5,703,5544.767483
4,708,5546.699638
5,729,5547.170294
3,660,5547.654375
5,511,5549.521333
3,749,5550.013791
3,815,5550.53747
4,895,5552.55083
4,543,5552.889595
4,544,5553.294998
5,462,5554.951955
4,732,5555.452011
3,800,5555.942388
4,546,5557.902115
5,762,5558.399691
2,888,5558.975613
5,469,5560.732712
5,478,5561.023914
3,842,5561.55151
5,597,5563.439019
4,715,5563.905551
-1,1119,5564.597281
3,686,5566.674532
4,624,5567.085162
5,694,5567.554488
3,668,5569.403352
5,532,5569.736982
5,637,5570.144749
3,685,5572.106675
4,919,5572.73596
4,778,5573.21505
4,734,5575.193762
2,1032,5575.85005
5,642,5577.877911
5,572,5578.246637
4,629,5578.650275
3,582,5580.414682
3,1079,5581.177237
5,555,5581.521231
3,842,5583.522311
4,800,5584.081234
5,501,5584.387574
1,1151,5586.687957
5,468,5586.990378
4,725,5588.913658
4,589,5589.306322
3,944,5589.960348
3,687,5591.943774
5,699,5592.384309
4,802,5592.879675
4,736,5594.898777
4,703,5595.357496
5,473,5595.660619
5,743,5597.585135
2,950,5598.204005
5,613,5598.599295
3,763,5600.63431
3,888,5601.185029
4,657,5603.058088
4,448,5603.457176
5,405,5603.714885
4,685,5604.13566
4,788,5605.986697
3,753,5606.543254
5,410,5606.805053
4,560,5608.566225
4,662,5609.050938
5,478,5609.348867
3,822,5609.867627
4,980,5611.893344
3,641,5612.293039
5,562,5614.237978
3,597,5614.662022
1,1178,5615.429477
5,520,5617.235384
4,609,5617.615793
5,475,5617.923414
4,821,5620.055314
3,806,5620.575372
4,777,5621.059771
4,552,5622.863251
5,448,5623.156584
4,594,5623.547792
4,696,5623.978242
4,657,5625.941187
3,783,5626.440719
5,481,5626.747094
3,708,5628.783862
2,781,5629.276405
-2,742,5631.2155
5,415,5631.533992
2,667,5631.949017
4,645,5632.43236
4,548,5634.223143
4,707,5634.687549
5,462,5634.987325
4,676,5636.947313
3,1027,5637.637342
5,479,5637.941648
5,481,5638.247082
4,691,5640.256414
4,657,5640.659605
4,596,5641.024443
5,654,5642.996216
5,614,5643.396082
1,806,5643.900336
5,392,5645.692203
5,446,5645.980808
5,616,5646.378359
4,708,5648.314696
5,482,5648.632938
-1,1008,5649.333114
2,1256,5651.686943
3,807,5652.184713
3,1028,5654.323093
5,460,5654.618944
4,738,5655.104509
4,601,5657.035068
4,690,5657.465952
4,994,5658.099026
5,462,5659.858168
2,762,5660.528298
5,561,5660.819308
4,517,5661.085977
4,662,5661.433389
3,774,5661.847766
5,784,5662.262903
3,695,5662.643344
3,670,5663.006999
3,595,5663.327456
5,572,5663.634793
4,902,5664.099765
5,453,5664.333173
4,569,5664.62456
3,767,5665.049729
3,644,5665.410977
3,677,5665.771008
1,837,5666.220426
5,627,5666.552543
5,536,5666.839722
4,856,5667.307373
4,794,5667.734404
2,694,5668.091819
3,897,5668.567733
5,590,5668.868732
2,747,5669.249708
5,522,5669.518748
5,663,5669.860739
4,740,5670.254742
3,945,5670.753048
2,856,5671.207055
4,720,5671.59104
5,521,5671.859048
1,1136,5672.44304
4,734,5672.822024
4,769,5673.221048
3,752,5673.612103
5,585,5673.919119
4,873,5674.377154
4,675,5674.737139
4,736,5675.131193
5,466,5675.388206
5,474,5675.643195
-2,890,5676.106184
5,507,5676.368159
5,435,5676.595195
4,635,5676.931197
4,944,5677.432192
4,560,5677.725187
-1,935,5678.219193
2,872,5678.67516
3,868,5679.134194
5,588,5679.443247
5,615,5679.758214
3,843,5680.188249
4,596,5680.499241
2,1344,5681.192253
5,577,5681.493254
4,701,5681.862288
3,751,5682.262347
3,674,5682.617335
1,981,5683.139333
4,809,5683.568361
4,479,5683.817379
4,914,5684.287602
4,622,5684.605612
4,645,5684.940602
2,840,5685.371608
5,412,5685.584602
5,540,5685.861601
5,398,5686.07264
2,678,5686.432629
4,697,5686.79364
3,717,5687.17364
1,1343,5687.868615
5,618,5688.187613
5,512,5688.451649
4,594,5688.76064
3,646,5689.101635
5,450,5689.336621
3,690,5689.695615
5,643,5690.049614
5,531,5690.330692
5,650,5690.675362
-1,1055,5691.239355
4,905,5691.715629
4,735,5692.098877
4,651,5692.43785
4,786,5692.844876
3,707,5693.213868
5,571,5693.51308
4,698,5693.883083
2,1113,5694.468117
4,533,5694.749117
4,520,5695.02409
5,449,5695.256103
3,687,5695.615126
5,506,5695.878116
4,754,5696.262117
-1,961,5696.752116
3,736,5697.130161
3,1025,5698.055302
4,746,5700.847326
4,522,5701.258266
4,763,5701.782516
4,648,5703.701945
5,583,5704.187739
3,744,5704.696654
4,636,5706.665423
5,605,5707.070026
2,1124,5707.84873
2,942,5709.940079
4,613,5710.391478
1,1118,5712.670794
2,1215,5713.438557
4,623,5715.456851
4,797,5716.016145
3,688,5716.45011
5,489,5718.217877
4,631,5718.690792
4,675,5719.131664
3,745,5721.126725
5,497,5721.444171
-1,1274,5722.253443
3,1105,5724.51092
3,586,5724.868152
5,963,5727.106601
4,778,5727.607251
3,597,5727.991219
1,1198,5730.335268
-1,1201,5732.684388
5,746,5733.153837
4,625,5733.548634
3,692,5735.510363
2,919,5736.153086
-5,605,5736.528913
4,763,5738.511559
1,1007,5739.224355
5,661,5741.190964
4,664,5741.626325
4,614,5742.015925
3,805,5743.942904
5,524,5744.295549
5,463,5744.579266
4,618,5745.028588
1,958,5747.233691
1,928,5747.828575
5,426,5748.089796
3,901,5750.240958
4,583,5750.620433
3,667,5752.591904
2,1003,5753.252975
4,745,5753.718606
3,782,5755.856133
3,674,5756.277127
3,662,5756.687126
4,539,5758.613553
5,512,5758.944412
-1,815,5759.472165
3,662,5761.499373
3,977,5762.127795
4,655,5762.56454
3,777,5764.613881
5,495,5764.92098
3,862,5765.464807
5,488,5767.404659
3,621,5767.798551
4,738,5768.254841
5,493,5770.025335
3,773,5770.645118
3,715,5771.108627
-4,841,5773.08687
5,457,5773.443477
5,426,5773.707105
5,476,5774.003478
5,543,5776.010521
4,619,5776.394044
5,594,5776.757211
1,1004,5779.045623
2,1027,5779.693681
4,590,5781.564924
3,855,5782.125332
5,406,5782.388051
4,732,5784.345895
4,873,5784.896814
4,581,5785.322659
5,573,5787.086102
5,400,5787.36908
5,506,5787.6887
3,848,5788.273002
5,525,5790.11088
3,723,5790.576116
5,495,5790.89707
4,817,5792.883787
5,566,5793.307689
4,523,5793.641832
4,727,5795.71644
4,796,5796.24842
5,464,5796.531976
3,800,5798.51818
5,517,5798.870302
4,813,5799.404086
5,509,5799.804151
5,484,5801.61961
3,784,5802.119866
5,555,5802.539892
2,921,5804.673505
-2,924,5805.253851
4,608,5807.219451
4,782,5807.757984
5,625,5808.142685
4,721,5810.096231
2,664,5810.544683
3,791,5811.058054
1,1101,5813.315547
2,883,5813.878515
5,477,5814.1767
3,703,5816.15169
1,1219,5816.906474
3,693,5818.867356
5,775,5819.377386
3,734,5819.90537
5,497,5821.663645
3,719,5822.112995
2,1122,5824.344972
5,475,5824.637813
5,579,5825.064094
4,632,5825.463051
2,709,5827.601346
4,875,5828.144172
4,578,5830.028111
3,610,5830.47087
3,942,5831.084809
5,442,5831.370899
4,692,5833.34727
5,815,5833.85904
5,544,5834.206033
4,910,5836.390576
5,563,5836.736521
4,582,5837.101721
4,547,5839.222331
3,624,5839.564476
4,760,5839.956657
1,1066,5840.505883
1,903,5840.971539
4,765,5841.373766
4,698,5841.740865
5,854,5842.194348
4,646,5842.540932
5,401,5842.757544
1,1010,5843.306248
4,587,5843.624856
4,726,5843.997132
2,774,5844.400576
3,705,5844.767402
5,492,5845.027294
5,645,5845.369194
5,638,5845.71051
5,562,5846.011775
4,909,5846.515199
4,635,5846.861491
5,624,5847.228356
5,647,5847.583881
4,655,5847.924855
4,604,5848.238891
5,593,5848.548097
4,634,5848.878094
1,882,5849.341088
3,868,5849.801098
4,539,5850.086097
1,915,5850.573
5,409,5850.789008
4,771,5851.205009
4,608,5851.53401
5,490,5851.789001
1,1121,5852.371898
4,541,5852.652907
4,540,5852.935899
4,557,5853.224899
5,563,5853.523899
4,779,5853.936898
4,624,5854.263896
5,601,5854.579899
5,549,5854.873908
3,692,5855.243171
4,490,5855.505164
4,616,5855.823167
5,477,5856.070164
4,484,5856.320167
2,968,5856.815205
4,560,5857.108196
4,594,5857.415195
5,573,5857.714197
4,666,5858.064194
1,1069,5858.632204
3,972,5859.159203
5,398,5859.373168
4,681,5859.728203
2,1061,5860.27417
4,979,5860.786189
5,481,5861.038199
4,796,5861.454201
3,800,5861.86948
4,588,5862.18149
1,875,5862.64149
4,601,5862.95548
5,703,5863.331479
5,491,5863.595714
4,619,5863.911724
3,1083,5864.46372
4,603,5864.778765
4,604,5865.093756
5,618,5865.423765
4,635,5865.76474
3,693,5866.137774
4,820,5866.574774
4,739,5866.968765
3,965,5867.490016
5,581,5867.792016
1,1155,5868.392007
4,549,5868.676023
4,875,5869.13502
1,987,5869.656981
3,894,5870.12698
4,688,5870.491321
5,399,5870.704315
-5,519,5870.97756
4,577,5871.284553
5,448,5871.520599
1,876,5871.970607
4,609,5872.286599
5,522,5872.558842
2,765,5872.960847
4,746,5873.348808
3,1145,5873.943805
4,516,5874.212805
4,504,5874.475805
5,664,5874.824805
2,974,5875.342805
5,492,5875.600805
4,708,5876.198801
-1,898,5877.229347
4,720,5879.813387
4,797,5880.312501
4,637,5880.703376
5,441,5882.497683
5,476,5882.804017
5,651,5883.234635
4,660,5885.174193
5,369,5885.435778
4,694,5885.874449
4,553,5886.230484
3,637,5888.162981
-3,743,5888.621121
3,606,5888.996529
4,830,5891.065079
2,788,5891.582133
5,498,5891.887599
5,450,5893.57751
5,461,5893.952373
5,523,5894.289557
2,912,5896.404037
4,693,5896.871815
5,439,5897.146496
5,453,5897.435175
-1,1102,5899.723489
5,670,5900.135317
3,783,5902.153718
5,559,5902.549942
3,784,5903.05655
3,899,5905.108096
4,723,5905.569285
5,705,5906.020854
5,634,5907.826426
4,518,5908.203362
3,877,5908.746231
2,883,5910.823258
3,974,5911.46657
4,611,5913.330778
4,890,5913.916667
4,563,5914.280334
2,926,5916.478104
5,612,5916.858213
-1,1124,5919.017596
3,827,5919.599078
2,1034,5920.303601
-3,923,5922.310682
5,594,5922.689699
4,615,5923.085223
5,512,5924.92889
5,629,5925.332381
4,623,5925.72941
3,825,5927.793825
2,869,5928.332498
4,741,5930.232537
5,647,5930.668022
2,873,5931.24742
5,688,5933.128615
5,644,5933.541528
4,610,5934.000409
4,806,5936.040579
2,1005,5936.667129
3,1005,5938.761916
5,522,5939.18665
4,614,5939.580117
4,684,5939.997045
4,957,5942.080266
3,721,5942.547734
5,663,5944.476639
5,535,5944.818358
4,705,5945.265083
5,477,5945.565601
5,619,5947.469186
5,501,5947.784218
3,753,5948.248376
1,1134,5950.456052
4,641,5950.879576
5,537,5952.671705
5,635,5953.174851
5,590,5953.556806
5,488,5953.861164
4,629,5955.778534
5,578,5956.137257
3,811,5956.706703
2,834,5958.705782
4,522,5959.054096
5,470,5959.362483
5,578,5961.097167
5,477,5961.44811
5,453,5961.734573
5,437,5962.095895
3,646,5962.514691
-3,793,5964.562915
5,563,5964.914209
2,720,5966.820384
5,433,5967.119413
4,670,5967.621742
4,643,5968.017958
1,1144,5970.277756
4,538,5970.624862
3,861,5972.685831
2,992,5973.318238
2,847,5973.848762
4,558,5975.762933
5,517,5976.087648
5,669,5976.501229
4,723,5978.443329
4,723,5978.920443
3,856,5979.482504
4,566,5981.318672
5,466,5981.610312
4,559,5981.963196
5,587,5983.90407
4,717,5984.386436
5,593,5984.753759
5,557,5985.104
3,659,5986.961187
3,735,5987.508386
3,866,5989.392196
3,774,5989.969302
4,585,5990.347282
5,791,5992.36144
5,517,5992.748727
5,446,5993.026253
3,626,5993.414471
2,1030,5995.674899
4,575,5996.037498
5,569,5996.386384
5,461,5998.228929
-1,1189,5998.994444
5,452,5999.289731
3,816,6001.338626
5,541,6001.684037
3,740,6002.152694
2,921,6004.281857
-4,689,6004.709772
4,766,6006.726202
5,569,6007.097901
3,777,6007.607504
5,629,6009.417796
4,929,6010.100988
4,776,6010.607537
5,487,6012.472998
4,766,6012.956921
5,388,6013.203974
4,627,6013.846322
4,535,6014.134548
5,416,6014.389256
5,667,6014.778399
4,791,6015.216805
4,726,6015.623591
4,731,6016.012226
5,421,6016.23596
4,649,6016.570777
4,659,6016.94731
4,575,6017.274745
1,1113,6017.889108
5,597,6018.215472
4,855,6018.675888
5,503,6018.951609
2,1000,6019.508381
2,806,6019.927191
5,678,6020.306436
2,780,6020.728506
5,604,6021.045938
5,726,6021.424973
3,958,6021.928979
3,796,6022.346975
2,871,6022.828938
4,533,6023.118972
5,563,6023.425976
4,513,6023.692966
5,569,6023.987982
4,731,6024.368948
4,602,6024.678976
4,539,6024.961019
5,496,6025.223013
-2,771,6025.62805
2,1189,6026.267111
5,590,6026.580102
4,612,6026.912155
5,425,6027.140157
3,940,6027.64116
5,491,6027.896156
5,475,6028.139159
3,641,6028.46512
4,592,6028.76612
2,1121,6029.341147
5,626,6029.666162
4,599,6029.987194
2,996,6030.510204
4,695,6030.875267
3,805,6031.311285
3,771,6031.719241
3,841,6032.159245
4,820,6032.583327
1,1048,6033.135327
5,596,6033.451324
5,418,6033.670372
5,604,6033.989364
4,591,6034.302369
5,515,6034.584362
5,520,6034.867374
4,803,6035.293378
5,513,6035.577363
4,808,6035.997347
4,685,6036.353343
2,1186,6036.971372
-1,906,6037.439363
5,452,6037.673363
4,934,6038.159431
4,665,6038.507431
5,614,6038.82943
-1,1159,6039.448432
3,682,6039.801611
3,945,6040.294694
3,847,6040.736197
1,981,6041.238196
5,471,6041.480208
3,891,6041.945231
3,683,6042.307224
3,817,6042.740232
5,633,6043.079224
2,879,6043.549286
4,687,6043.902273
3,706,6044.266274
2,842,6044.697282
-1,1155,6045.292282
5,538,6045.569273
2,784,6045.982275
4,844,6046.425252
5,864,6046.877273
4,509,6047.144283
4,737,6047.546458
3,678,6047.898484
3,745,6048.287484
2,772,6048.692465
4,588,6048.99646
3,968,6049.504484
2,1084,6050.073494
3,756,6050.472494
4,714,6050.849583
4,566,6051.147558
5,547,6051.437591
4,650,6051.774042
4,807,6054.578164
5,582,6055.058704
3,871,6057.261665
-1,1314,6058.188042
5,467,6058.488528
3,909,6060.668829
5,602,6061.045306
4,524,6061.368404
4,648,6063.37483
3,758,6063.85224
4,638,6064.242348
4,594,6066.197782
3,775,6066.699038
3,596,6067.084067
5,600,6069.098666
5,763,6069.651348
5,531,6069.984624
5,1029,6072.237913
4,519,6072.554844
3,670,6072.972724
2,768,6075.099776
1,893,6075.673493
5,516,6075.990654
4,906,6078.122037
5,579,6078.496853
5,582,6078.86727
5,577,6080.855301
4,937,6081.45129
5,508,6081.770469
1,832,6083.925411
5,475,6084.22239
3,831,6086.358753
4,635,6086.794405
5,525,6087.132697
5,545,6087.490463
5,539,6089.419526
3,722,6089.886881
5,663,6090.306955
4,867,6092.5276
4,530,6092.860288
5,616,6093.242065
5,580,6095.187013
5,713,6095.668312
5,519,6095.987505
5,702,6097.867976
5,701,6098.42788
4,568,6098.798826
-4,744,6099.280987
4,585,6101.102093
4,741,6101.645551
4,790,6103.764974
4,523,6104.12235
4,500,6104.42709
5,577,6104.791215
5,645,6106.658401
3,710,6107.204911
5,529,6107.554192
5,902,6109.680482
4,642,6110.091599
3,858,6110.638021
4,671,6112.661487
5,406,6112.913935
5,583,6113.281617
2,802,6115.385752
4,597,6115.767473
5,418,6116.030422
5,593,6116.400743
5,458,6118.234342
3,1055,6118.998573
5,622,6119.403976
5,455,6121.206347
5,572,6121.56863
3,820,6122.093289
4,718,6124.140803
3,790,6124.627372
1,996,6126.768764
3,613,6127.205508
5,478,6127.515913
5,723,6127.965351
4,671,6129.932258
1,846,6130.471158
3,680,6132.420423
4,825,6132.981759
4,596,6133.358042
5,840,6135.415248
3,700,6135.931751
-3,775,6136.409097
5,685,6138.400114
5,743,6138.875254
4,715,6139.337395
4,649,6141.22215
2,833,6141.748739
5,509,6142.072661
5,585,6144.050695
2,813,6144.556149
2,1041,6146.821147
5,443,6147.146852
5,913,6147.738808
4,711,6149.777808
3,801,6150.311919
4,775,6150.808639
5,558,6152.65286
5,534,6153.007877
4,1051,6153.668686
1,1060,6155.943257
3,843,6156.469033
3,740,6158.492978
4,852,6159.043653
3,832,6159.584285
4,703,6161.544207
3,681,6161.977084
5,508,6162.300864
3,724,6164.268024
4,597,6164.63806
4,676,6165.056388
5,512,6167.012131
3,815,6167.550965
2,983,6169.674986
5,380,6169.942704
5,522,6170.275946
4,784,6170.783857
5,612,6172.707841
5,394,6172.955274
3,714,6173.403525
5,413,6173.661025
4,591,6175.698292
3,838,6176.208555
5,527,6176.53313
5,688,6178.528636
3,906,6179.111412
5,723,6179.582511
4,771,6181.619797
3,732,6182.089267
2,783,6184.103258
4,612,6184.492074
4,740,6184.953742
5,599,6186.928541
3,906,6187.624716
3,789,6188.111615
5,649,6190.104648
2,783,6190.610273
5,463,6190.907475
3,721,6192.849115
4,683,6193.279606
5,394,6193.527917
5,407,6193.947022
5,604,6194.266182
4,1044,6194.831495
4,736,6195.227622
5,639,6195.577292
3,883,6196.034116
4,765,6196.435125
4,572,6196.738217
5,520,6197.009512
5,469,6197.258121
5,655,6197.603685
2,1380,6198.403527
3,601,6198.735233
5,384,6198.94615
5,505,6199.240216
2,842,6199.690133
5,429,6199.918273
4,558,6200.212413
3,973,6200.716036
4,543,6201.000625
5,705,6201.374745
3,623,6201.699999
5,512,6201.969008
4,741,6202.354272
5,553,6202.649279
5,585,6202.968263
2,795,6203.386264
3,795,6203.800264
4,756,6204.187265
4,714,6204.557271
5,423,6204.776264
5,508,6205.041273
5,540,6205.323272
4,512,6205.593308
3,820,6206.025316
3,713,6206.403318
5,736,6206.794354
5,734,6207.188356
4,622,6207.522331
5,603,6207.832329
4,722,6208.206344
4,1058,6208.749377
4,716,6209.124377
3,1138,6209.722341
5,743,6210.116344
3,1036,6210.66044
5,662,6211.026937
5,679,6211.394952
4,604,6211.712909
5,447,6211.941909
5,499,6212.196909
5,597,6212.507952
3,767,6212.906919
4,577,6213.205911
5,646,6213.548947
3,731,6213.933936
5,590,6214.249937
4,662,6214.605948
4,864,6215.073083
3,811,6215.505084
-1,1035,6216.04506
5,762,6216.440093
5,576,6216.740092
4,702,6217.106091
5,464,6217.350098
5,416,6217.569311
3,884,6218.04332
5,563,6218.338317
1,1019,6218.873321
4,593,6219.188324
5,674,6219.555318
4,597,6219.860312
4,714,6220.22231
3,894,6220.687283
4,820,6221.11031
3,771,6221.509319
3,1119,6222.102319
2,779,6222.514318
4,628,6222.851312
2,1133,6223.460365
3,761,6223.856328
4,848,6224.294368
4,636,6224.624365
4,671,6224.970338
4,646,6225.306355
3,718,6225.687352
4,710,6226.063345
3,614,6226.391349
2,990,6226.926358
5,481,6227.180361
5,449,6227.424375
4,569,6227.720414
5,686,6228.071405
4,685,6228.422396
5,635,6228.750393
5,706,6229.119427
4,494,6229.382424
2,920,6229.874391
2,849,6230.321465
4,703,6230.699232
5,372,6231.048405
5,589,6233.753392
4,651,6234.258029
5,405,6234.596954
1,966,6236.647143
3,862,6237.249121
4,557,6237.598028
5,454,6239.486718
5,555,6239.829685
5,422,6240.089531
4,556,6240.428561
3,779,6242.499671
5,391,6242.75935
4,678,6243.203541
4,984,6245.366862
2,1002,6246.007461
4,714,6248.071973
4,765,6248.54555
3,883,6249.090459
5,553,6250.880149
4,1004,6251.603263
3,739,6253.461101
4,689,6253.983543
5,621,6254.391568
3,825,6256.434334
5,554,6256.775411
5,478,6257.073301
5,798,6259.116571
5,557,6259.506498
5,655,6259.917858
2,1012,6262.10741
5,429,6262.395708
4,639,6262.811656
5,503,6263.136722
5,516,6265.030082
5,691,6265.463366
4,641,6265.868894
3,757,6267.919392
4,546,6268.259319
4,677,6268.675786
4,784,6270.735979
5,538,6271.087772
5,537,6271.438954
5,609,6271.820715
3,1013,6273.962302
4,737,6274.439354
4,747,6276.372803
5,377,6276.598933
3,919,6277.228875
4,627,6279.148358
4,511,6279.486835
4,879,6280.035395
5,743,6282.019037
5,507,6282.340029
5,686,6282.789767
4,619,6284.729815
5,533,6285.075364
4,988,6285.700463
5,576,6287.619045
5,723,6288.076922
4,665,6288.489252
4,816,6290.504534
-2,1225,6291.292264
4,646,6293.067895
5,518,6293.467301
4,745,6293.942986
5,648,6294.35858
3,781,6296.475249
3,1041,6297.123951
5,536,6298.985072
5,512,6299.320071
4,716,6299.779203
3,1004,6301.840908
4,667,6302.276368
3,929,6302.880857
5,570,6304.662564
5,390,6304.903438
4,700,6305.386412
5,551,6307.163448
2,1102,6307.936071
4,705,6308.363117
5,585,6310.234603
5,474,6310.543184
4,637,6310.956734
5,534,6312.819186
5,693,6313.27567
3,716,6313.733256
2,1177,6315.949147
5,539,6316.281475
5,582,6316.640854
2,1057,6318.836488
4,812,6319.364136
4,895,6321.522141
4,762,6322.004186
4,574,6322.368135
5,489,6324.304898
5,387,6324.562338
3,905,6325.121888
5,509,6325.444824
2,739,6327.509507
2,934,6328.080791
4,604,6329.903285
3,617,6330.370386
4,744,6330.858827
4,536,6332.635805
4,736,6333.138599
5,641,6333.545202
4,569,6333.971175
3,692,6335.909473
4,543,6336.253871
4,612,6336.633446
4,832,6338.724777
4,738,6339.205746
3,798,6341.219677
5,443,6341.544334
4,667,6341.965626
5,659,6342.390244
5,475,6344.187487
4,595,6344.602506
5,444,6344.879012
5,603,6345.258949
3,841,6347.326152
5,549,6347.675825
4,751,6348.161516
3,638,6350.174482
5,482,6350.486721
3,772,6350.979996
4,845,6353.154986
4,773,6353.643681
5,564,6354.000715
4,956,6356.143207
3,921,6356.781338
4,663,6358.749308
4,626,6359.156116
3,1012,6359.80438
5,488,6361.597857
4,636,6362.066615
3,1100,6364.330891
5,534,6364.682019
5,457,6364.967649
5,550,6365.311783
5,888,6367.522049
5,498,6367.846961
3,896,6368.402368
5,678,6370.336788
4,587,6370.806021
5,442,6371.148357
5,972,6371.680988
5,996,6372.193402
1,1039,6372.730626
4,886,6373.194415
5,452,6373.4359
3,686,6373.801755
5,634,6374.135928
4,810,6374.565629
3,909,6375.057148
4,753,6375.463292
5,582,6375.771673
4,749,6376.161518
4,758,6376.550951
3,718,6376.922745
4,658,6377.263209
3,960,6377.766483
4,570,6378.091565
5,585,6378.407398
3,732,6378.825918
5,529,6379.110621
5,735,6379.502585
4,828,6379.931655
-1,1178,6380.528754
3,846,6380.967855
4,582,6381.265026
4,716,6381.640042
4,623,6381.96805
4,579,6382.277251
3,895,6382.751836
4,1125,6383.354968
4,451,6383.596977
4,604,6383.907975
4,487,6384.162513
4,800,6384.574861
5,515,6384.842861
5,617,6385.161916
4,511,6385.421861
5,394,6385.626199
3,861,6386.071194
4,812,6386.502167
5,586,6386.808429
5,758,6387.206159
4,731,6387.590152
4,686,6387.939151
4,784,6388.34316
5,755,6388.730151
5,649,6389.065132
4,552,6389.34913
5,627,6389.678159
4,757,6390.076159
5,472,6390.327151
4,802,6390.756162
4,626,6391.092167
3,782,6391.507164
5,413,6391.722162
5,512,6391.986125
4,787,6392.397163
4,744,6392.788125
5,611,6393.108151
4,732,6393.494161
2,1140,6394.098161
4,614,6394.428166
5,528,6394.713125
4,694,6395.075134
5,577,6395.388126
4,868,6395.847158
2,816,6396.262534
5,576,6396.554533
3,741,6396.933542
5,741,6397.316543
5,477,6397.565506
3,711,6397.932505
5,454,6398.170534
4,599,6398.496533
5,515,6398.768541
4,809,6399.202541
5,566,6399.507534
5,470,6399.752534
5,664,6400.099542
5,518,6400.372781
4,999,6400.890179
4,658,6401.234177
5,531,6401.513164
4,671,6401.868226
4,678,6402.22323
4,840,6402.658228
4,607,6402.974542
4,921,6403.46157
5,422,6403.680576
2,744,6404.058578
4,531,6404.3276
2,949,6404.809579
4,642,6405.13957
2,727,6405.516543
5,640,6405.855627
1,900,6406.335591
3,799,6406.760626
5,425,6406.986614
3,741,6407.377992
4,543,6407.855289
4,641,6410.490951
5,693,6411.037191
5,658,6411.542366
4,622,6413.536165
4,559,6413.895336
5,597,6414.27826
5,524,6416.241989
4,524,6416.610243
4,822,6417.121979
4,853,6419.275736
4,836,6419.833383
3,827,6420.341231
5,508,6422.15361
5,685,6422.673326
5,487,6422.987734
4,959,6425.263438
4,528,6425.597287
3,619,6425.990306
5,413,6426.253874
5,439,6428.092455
5,547,6428.492817
5,582,6428.856634
4,694,6430.94299
5,561,6431.344784
4,757,6431.827361
5,544,6432.163272
4,537,6434.12207
5,518,6434.454146
5,516,6434.787032
4,629,6436.757918
4,694,6437.228108
4,1027,6437.881958
5,832,6440.031274
5,710,6440.478168
5,543,6440.81505
5,594,6442.809989
4,623,6443.211761
5,535,6443.561482
4,723,6445.625119
3,820,6446.170521
4,557,6446.525411
4,592,6448.403455
5,407,6448.681444
5,547,6449.018357
5,499,6449.333399
3,766,6451.523894
5,530,6451.854646
4,614,6452.236243
5,549,6452.572987
